,id,name,Link,Min_players,Max_players,Min_duration,Max_duration,Weight
294,223321,Detective: A Modern Crime Board Game,https://boardgamegeek.com/boardgame/223321,1,5,120,180,2.75
295,140620,Lewis & Clark: The Expedition,https://boardgamegeek.com/boardgame/140620,1,5,120,na,3.32
296,284653,Mind MGMT: The Psychic Espionage “Game.”,https://boardgamegeek.com/boardgame/284653,1,5,60,na,2.92
297,323612,Bitoku,https://boardgamegeek.com/boardgame/323612,1,4,120,na,3.76
298,239188,Chronicles of Crime,https://boardgamegeek.com/boardgame/239188,1,4,60,90,2.06
299,297562,Kemet: Blood and Sand,https://boardgamegeek.com/boardgame/297562,2,5,90,180,3.2
300,127060,Bora Bora,https://boardgamegeek.com/boardgame/127060,2,4,60,120,3.72
301,150145,Skull King,https://boardgamegeek.com/boardgame/150145,2,8,30,na,1.72
302,351913,Tiletum,https://boardgamegeek.com/boardgame/351913,1,4,60,100,3.42
303,204583,Kingdomino,https://boardgamegeek.com/boardgame/204583,2,4,15,25,1.23
304,230253,Star Realms: Frontiers,https://boardgamegeek.com/boardgame/230253,1,4,20,45,1.88
305,760,Battle Line,https://boardgamegeek.com/boardgame/760,2,na,30,na,1.89
306,291572,Oath,https://boardgamegeek.com/boardgame/291572,1,6,45,150,4.13
307,298047,Marvel United,https://boardgamegeek.com/boardgame/298047,1,4,40,na,1.82
308,27833,Steam,https://boardgamegeek.com/boardgame/27833,3,5,90,na,3.46
309,295895,Distilled,https://boardgamegeek.com/boardgame/295895,1,5,30,150,3.0
310,270633,Aeon's End: The New Age,https://boardgamegeek.com/boardgame/270633,1,4,60,na,2.94
311,2655,Hive,https://boardgamegeek.com/boardgame/2655,2,na,20,na,2.32
312,144344,Rococo,https://boardgamegeek.com/boardgame/144344,2,5,60,120,3.08
313,367220,Sea Salt & Paper,https://boardgamegeek.com/boardgame/367220,2,4,30,45,1.47
314,302723,Forgotten Waters,https://boardgamegeek.com/boardgame/302723,3,7,120,240,2.09
315,385761,Faraway,https://boardgamegeek.com/boardgame/385761,2,6,15,30,1.89
316,246784,Cryptid,https://boardgamegeek.com/boardgame/246784,3,5,30,50,2.26
317,206718,Ethnos,https://boardgamegeek.com/boardgame/206718,2,6,45,60,2.1
318,146508,T.I.M.E Stories,https://boardgamegeek.com/boardgame/146508,2,4,90,na,2.59
319,244271,Dice Throne: Season Two – Battle Chest,https://boardgamegeek.com/boardgame/244271,2,6,20,40,2.14
320,356123,Turing Machine,https://boardgamegeek.com/boardgame/356123,1,4,20,na,2.49
321,139976,Cthulhu Wars,https://boardgamegeek.com/boardgame/139976,2,4,90,120,3.15
322,284189,Foundations of Rome,https://boardgamegeek.com/boardgame/284189,2,4,60,90,1.97
323,400314,Apiary,https://boardgamegeek.com/boardgame/400314,1,5,60,90,2.97
324,108745,Seasons,https://boardgamegeek.com/boardgame/108745,2,4,60,na,2.78
325,92828,Dixit: Odyssey,https://boardgamegeek.com/boardgame/92828,3,12,30,na,1.17
326,342070,Thunder Road: Vendetta,https://boardgamegeek.com/boardgame/342070,2,4,45,75,1.95
327,155068,Arcadia Quest,https://boardgamegeek.com/boardgame/155068,2,4,60,na,2.53
328,46213,Telestrations,https://boardgamegeek.com/boardgame/46213,4,8,30,na,1.07
329,295374,Long Shot: The Dice Game,https://boardgamegeek.com/boardgame/295374,1,8,25,na,1.93
330,160477,Onitama,https://boardgamegeek.com/boardgame/160477,2,na,15,20,1.66
331,277085,Love Letter,https://boardgamegeek.com/boardgame/277085,2,6,20,na,1.12
332,176734,The Manhattan Project: Energy Empire,https://boardgamegeek.com/boardgame/176734,1,5,60,120,3.03
333,257499,Arkham Horror (Third Edition),https://boardgamegeek.com/boardgame/257499,1,6,120,180,3.36
334,19777,Indonesia,https://boardgamegeek.com/boardgame/19777,2,5,180,240,3.97
335,24181,Imperial,https://boardgamegeek.com/boardgame/24181,2,6,120,180,3.56
336,50,Lost Cities,https://boardgamegeek.com/boardgame/50,2,na,30,na,1.48
337,66589,Navegador,https://boardgamegeek.com/boardgame/66589,2,5,60,90,3.08
338,331106,The Witcher: Old World,https://boardgamegeek.com/boardgame/331106,1,5,90,150,2.87
339,318184,Imperium: Classics,https://boardgamegeek.com/boardgame/318184,1,4,60,120,3.6
340,97207,Dungeon Petz,https://boardgamegeek.com/boardgame/97207,2,4,90,na,3.63
341,172,For Sale,https://boardgamegeek.com/boardgame/172,3,6,30,na,1.25
342,38453,Space Alert,https://boardgamegeek.com/boardgame/38453,1,5,30,na,2.97
343,262211,Cloudspire,https://boardgamegeek.com/boardgame/262211,1,4,90,180,4.4
344,5,Acquire,https://boardgamegeek.com/boardgame/5,2,6,90,na,2.49
345,155873,Power Grid Deluxe: Europe/North America,https://boardgamegeek.com/boardgame/155873,2,6,120,na,3.19
346,111341,The Great Zimbabwe,https://boardgamegeek.com/boardgame/111341,2,5,90,150,3.69
347,345972,Cat in the Box: Deluxe Edition,https://boardgamegeek.com/boardgame/345972,2,5,20,40,2.05
348,22545,Age of Empires III: The Age of Discovery,https://boardgamegeek.com/boardgame/22545,2,5,90,120,3.12
349,319966,The King Is Dead: Second Edition,https://boardgamegeek.com/boardgame/319966,2,4,30,45,2.17
350,129622,Love Letter,https://boardgamegeek.com/boardgame/129622,2,4,20,na,1.18
351,2653,Survive: Escape from Atlantis!,https://boardgamegeek.com/boardgame/2653,2,4,45,60,1.69
352,332800,Summoner Wars (Second Edition),https://boardgamegeek.com/boardgame/332800,2,na,40,60,2.57
353,358661,Andromeda's Edge,https://boardgamegeek.com/boardgame/358661,2,4,80,160,3.72
354,154203,Imperial Settlers,https://boardgamegeek.com/boardgame/154203,1,4,45,90,2.77
355,245655,The King's Dilemma,https://boardgamegeek.com/boardgame/245655,3,5,45,60,2.25
356,187617,Nemo's War (Second Edition),https://boardgamegeek.com/boardgame/187617,1,4,60,120,3.29
357,54,Tikal,https://boardgamegeek.com/boardgame/54,2,4,90,na,2.78
358,143693,Glass Road,https://boardgamegeek.com/boardgame/143693,1,4,20,80,2.95
359,209685,Century: Spice Road,https://boardgamegeek.com/boardgame/209685,2,5,30,45,1.8
360,350316,Wayfarers of the South Tigris,https://boardgamegeek.com/boardgame/350316,1,4,60,90,3.81
361,370591,Dorfromantik: The Board Game,https://boardgamegeek.com/boardgame/370591,1,6,30,60,1.64
362,184921,Bunny Kingdom,https://boardgamegeek.com/boardgame/184921,2,4,40,60,2.3
363,181279,Fury of Dracula (Third/Fourth Edition),https://boardgamegeek.com/boardgame/181279,2,5,120,180,3.28
364,136888,Bruges,https://boardgamegeek.com/boardgame/136888,2,4,60,na,2.75
365,93260,Summoner Wars: Master Set,https://boardgamegeek.com/boardgame/93260,2,4,30,60,2.52
366,54138,Imperial 2030,https://boardgamegeek.com/boardgame/54138,2,6,120,180,3.51
367,163967,Tiny Epic Galaxies,https://boardgamegeek.com/boardgame/163967,1,5,30,45,2.15
368,227789,Heaven & Ale,https://boardgamegeek.com/boardgame/227789,2,4,60,90,3.18
369,188866,Awkward Guests: The Walton Case,https://boardgamegeek.com/boardgame/188866,1,8,45,75,2.33
370,234277,Nusfjord,https://boardgamegeek.com/boardgame/234277,1,5,20,100,2.85
371,47,Chinatown,https://boardgamegeek.com/boardgame/47,3,5,60,na,2.24
372,285192,Destinies,https://boardgamegeek.com/boardgame/285192,1,3,90,150,1.92
373,48726,Alien Frontiers,https://boardgamegeek.com/boardgame/48726,2,4,90,na,2.57
374,260180,Project L,https://boardgamegeek.com/boardgame/260180,1,4,20,40,1.56
375,59294,Runewars,https://boardgamegeek.com/boardgame/59294,2,4,180,240,3.79
376,336986,Flamecraft,https://boardgamegeek.com/boardgame/336986,1,5,60,na,2.19
377,203420,Exit: The Game – The Abandoned Cabin,https://boardgamegeek.com/boardgame/203420,1,6,60,120,2.54
378,40692,Small World,https://boardgamegeek.com/boardgame/40692,2,5,40,80,2.35
379,172081,Burgle Bros.,https://boardgamegeek.com/boardgame/172081,1,4,45,90,2.32
380,367966,Endeavor: Deep Sea,https://boardgamegeek.com/boardgame/367966,1,4,60,120,2.88
381,172818,Above and Below,https://boardgamegeek.com/boardgame/172818,2,4,90,na,2.52
382,63888,Innovation,https://boardgamegeek.com/boardgame/63888,2,4,45,60,2.77
383,25292,Merchants & Marauders,https://boardgamegeek.com/boardgame/25292,2,4,180,na,3.25
384,301880,Raiders of Scythia,https://boardgamegeek.com/boardgame/301880,1,4,60,80,2.75
385,304420,Bonfire,https://boardgamegeek.com/boardgame/304420,1,4,70,100,3.63
386,21241,Neuroshima Hex,https://boardgamegeek.com/boardgame/21241,1,4,30,na,2.61
387,193037,Dead of Winter: The Long Night,https://boardgamegeek.com/boardgame/193037,2,5,60,120,3.35
388,140934,Arboretum,https://boardgamegeek.com/boardgame/140934,2,4,30,na,2.12
389,345584,Mindbug: First Contact,https://boardgamegeek.com/boardgame/345584,2,na,15,25,1.94
390,318084,Furnace,https://boardgamegeek.com/boardgame/318084,2,4,30,60,2.32
391,202426,Sidereal Confluence,https://boardgamegeek.com/boardgame/202426,4,9,120,180,3.56
392,13122,Antiquity,https://boardgamegeek.com/boardgame/13122,2,4,120,180,4.32
393,219513,Bärenpark,https://boardgamegeek.com/boardgame/219513,2,4,30,45,1.66
394,176920,Mission: Red Planet (Second/Third Edition),https://boardgamegeek.com/boardgame/176920,2,6,45,90,2.2
395,77130,Sid Meier's Civilization: The Board Game,https://boardgamegeek.com/boardgame/77130,2,4,120,240,3.9
396,350933,The Guild of Merchant Explorers,https://boardgamegeek.com/boardgame/350933,1,4,45,na,2.05
397,59959,Letters from Whitechapel,https://boardgamegeek.com/boardgame/59959,2,6,90,na,2.64
398,246192,Gizmos,https://boardgamegeek.com/boardgame/246192,2,4,40,50,2.04
399,39856,Dixit,https://boardgamegeek.com/boardgame/39856,3,8,30,na,1.19
400,349067,The Lord of the Rings: The Card Game – Revised Core Set,https://boardgamegeek.com/boardgame/349067,1,4,30,90,3.58
401,336382,Marvel United: X-Men,https://boardgamegeek.com/boardgame/336382,1,5,40,na,1.97
402,297030,Tekhenu: Obelisk of the Sun,https://boardgamegeek.com/boardgame/297030,1,4,60,120,4.07
403,199042,Harry Potter: Hogwarts Battle,https://boardgamegeek.com/boardgame/199042,2,4,30,60,2.08
404,45315,Dungeon Lords,https://boardgamegeek.com/boardgame/45315,2,4,90,na,3.57
405,308119,Pax Renaissance: 2nd Edition,https://boardgamegeek.com/boardgame/308119,1,4,60,120,4.61
406,146439,BattleLore: Second Edition,https://boardgamegeek.com/boardgame/146439,2,na,45,90,2.72
407,128271,Ginkgopolis,https://boardgamegeek.com/boardgame/128271,1,5,45,na,2.91
408,379078,Expeditions,https://boardgamegeek.com/boardgame/379078,1,5,60,90,3.04
409,70919,Takenoko,https://boardgamegeek.com/boardgame/70919,2,4,45,na,1.98
410,276182,Dead Reckoning,https://boardgamegeek.com/boardgame/276182,1,4,90,150,3.44
411,311988,Frostpunk: The Board Game,https://boardgamegeek.com/boardgame/311988,1,4,120,150,4.37
412,247367,"Air, Land, & Sea",https://boardgamegeek.com/boardgame/247367,2,na,20,na,1.7
413,181304,Mysterium,https://boardgamegeek.com/boardgame/181304,2,7,42,na,1.89
414,245934,Carpe Diem,https://boardgamegeek.com/boardgame/245934,2,4,45,75,2.52
415,155987,Abyss,https://boardgamegeek.com/boardgame/155987,2,4,30,60,2.32
416,37046,Ghost Stories,https://boardgamegeek.com/boardgame/37046,1,4,60,na,2.9
417,40354,Maria,https://boardgamegeek.com/boardgame/40354,2,3,210,na,3.6
418,8217,San Juan,https://boardgamegeek.com/boardgame/8217,2,4,45,60,2.28
419,41114,The Resistance,https://boardgamegeek.com/boardgame/41114,5,10,30,na,1.59
420,372,Schotten Totten,https://boardgamegeek.com/boardgame/372,2,na,20,na,1.69
421,119890,Agricola: All Creatures Big and Small,https://boardgamegeek.com/boardgame/119890,2,na,30,na,2.35
422,274638,Unmatched: Robin Hood vs. Bigfoot,https://boardgamegeek.com/boardgame/274638,2,na,20,na,1.91
423,90137,Blood Bowl: Team Manager – The Card Game,https://boardgamegeek.com/boardgame/90137,2,4,60,120,2.35
424,163745,Star Wars: Armada,https://boardgamegeek.com/boardgame/163745,2,na,120,na,3.16
425,342810,Marrakesh,https://boardgamegeek.com/boardgame/342810,2,4,120,na,3.4
426,192458,51st State: Master Set,https://boardgamegeek.com/boardgame/192458,1,4,60,90,2.9
427,222509,Lords of Hellas,https://boardgamegeek.com/boardgame/222509,1,4,60,90,3.33
428,333255,Keep the Heroes Out!,https://boardgamegeek.com/boardgame/333255,1,4,40,na,2.48
429,234,Hannibal: Rome vs. Carthage,https://boardgamegeek.com/boardgame/234,2,na,40,200,3.45
430,234487,Altiplano,https://boardgamegeek.com/boardgame/234487,2,5,60,120,3.29
431,246684,Smartphone Inc.,https://boardgamegeek.com/boardgame/246684,1,5,60,90,2.78
432,24480,The Pillars of the Earth,https://boardgamegeek.com/boardgame/24480,2,4,90,120,2.81
433,269210,Twice as Clever!,https://boardgamegeek.com/boardgame/269210,1,4,30,na,2.28
434,25554,Notre Dame,https://boardgamegeek.com/boardgame/25554,2,5,45,75,2.74
435,260428,Fall of Rome,https://boardgamegeek.com/boardgame/260428,1,5,45,60,2.47
436,244711,Newton,https://boardgamegeek.com/boardgame/244711,1,4,90,na,3.38
437,195539,The Godfather: Corleone's Empire,https://boardgamegeek.com/boardgame/195539,2,5,60,90,2.65
438,39683,At the Gates of Loyang,https://boardgamegeek.com/boardgame/39683,1,4,60,120,3.11
439,101721,Mage Wars Arena,https://boardgamegeek.com/boardgame/101721,2,na,90,na,3.68
440,9217,Saint Petersburg,https://boardgamegeek.com/boardgame/9217,2,4,45,60,2.43
441,250458,Gùgōng,https://boardgamegeek.com/boardgame/250458,1,5,60,90,3.07
442,315767,Cartographers Heroes,https://boardgamegeek.com/boardgame/315767,1,100,30,45,2.0
443,284742,Honey Buzz,https://boardgamegeek.com/boardgame/284742,1,4,45,90,2.73
444,385529,The Vale of Eternity,https://boardgamegeek.com/boardgame/385529,2,4,30,45,2.13
445,171,Chess,https://boardgamegeek.com/boardgame/171,2,na,na,na,3.65
446,357563,Akropolis,https://boardgamegeek.com/boardgame/357563,1,4,20,30,1.8
447,15987,Arkham Horror,https://boardgamegeek.com/boardgame/15987,1,8,120,240,3.58
448,70323,King of Tokyo,https://boardgamegeek.com/boardgame/70323,2,6,30,na,1.49
449,351040,Ready Set Bet,https://boardgamegeek.com/boardgame/351040,2,9,45,60,1.32
450,92415,Skull,https://boardgamegeek.com/boardgame/92415,3,6,15,45,1.11
451,258210,Blitzkrieg!: World War Two in 20 Minutes,https://boardgamegeek.com/boardgame/258210,1,2,20,45,1.93
452,177478,IKI,https://boardgamegeek.com/boardgame/177478,2,4,60,90,3.05
453,194594,Dice Forge,https://boardgamegeek.com/boardgame/194594,2,4,45,na,1.97
454,215311,Downforce,https://boardgamegeek.com/boardgame/215311,2,6,20,40,1.73
455,265736,Tiny Towns,https://boardgamegeek.com/boardgame/265736,1,6,45,60,2.06
456,322708,Descent: Legends of the Dark,https://boardgamegeek.com/boardgame/322708,1,4,120,180,2.68
457,1,Die Macher,https://boardgamegeek.com/boardgame/1,3,5,240,na,4.31
458,21348,Ticket to Ride: Märklin,https://boardgamegeek.com/boardgame/21348,2,5,30,60,2.24
459,31594,In the Year of the Dragon,https://boardgamegeek.com/boardgame/31594,2,5,75,100,3.08
460,33160,Endeavor,https://boardgamegeek.com/boardgame/33160,3,5,90,na,2.91
461,236191,London (Second Edition),https://boardgamegeek.com/boardgame/236191,2,4,60,90,2.73
462,303057,Pan Am,https://boardgamegeek.com/boardgame/303057,2,4,60,na,2.41
463,343905,Boonlake,https://boardgamegeek.com/boardgame/343905,1,4,80,160,3.81
464,298069,Cubitos,https://boardgamegeek.com/boardgame/298069,2,4,30,60,2.17
465,198773,Codenames: Pictures,https://boardgamegeek.com/boardgame/198773,2,8,15,na,1.24
466,256226,Azul: Stained Glass of Sintra,https://boardgamegeek.com/boardgame/256226,2,4,30,45,2.01
467,128671,Spartacus: A Game of Blood and Treachery,https://boardgamegeek.com/boardgame/128671,3,4,120,180,2.73
468,144592,Bruxelles 1893,https://boardgamegeek.com/boardgame/144592,2,5,50,125,3.58
469,166669,San Juan (Second Edition),https://boardgamegeek.com/boardgame/166669,2,4,45,60,2.09
470,206480,Imperial Struggle,https://boardgamegeek.com/boardgame/206480,2,na,120,240,4.06
471,293141,King of Tokyo: Dark Edition,https://boardgamegeek.com/boardgame/293141,2,6,30,na,1.62
472,71,Civilization,https://boardgamegeek.com/boardgame/71,2,7,360,na,3.64
473,34219,Biblios,https://boardgamegeek.com/boardgame/34219,2,4,30,na,1.69
474,138161,Firefly: The Game,https://boardgamegeek.com/boardgame/138161,1,4,120,240,2.95
475,182134,Evolution: Climate,https://boardgamegeek.com/boardgame/182134,2,6,60,na,2.73
476,17392,Here I Stand,https://boardgamegeek.com/boardgame/17392,2,6,180,360,4.19
477,292375,The Great Wall,https://boardgamegeek.com/boardgame/292375,1,4,120,180,3.93
478,186751,Mythic Battles: Pantheon,https://boardgamegeek.com/boardgame/186751,2,4,60,90,3.06
479,367150,Dune: War for Arrakis,https://boardgamegeek.com/boardgame/367150,1,4,120,na,3.58
480,262543,Wavelength,https://boardgamegeek.com/boardgame/262543,2,12,30,45,1.1
481,318182,Imperium: Legends,https://boardgamegeek.com/boardgame/318182,1,4,40,160,3.74
482,170771,Sword & Sorcery,https://boardgamegeek.com/boardgame/170771,1,5,60,90,4.13
483,229220,Santa Maria,https://boardgamegeek.com/boardgame/229220,1,4,45,90,3.02
484,151347,Millennium Blades,https://boardgamegeek.com/boardgame/151347,2,5,80,120,3.65
485,251658,Sprawlopolis,https://boardgamegeek.com/boardgame/251658,1,4,15,20,1.81
486,54625,Space Hulk (Third Edition),https://boardgamegeek.com/boardgame/54625,2,na,60,na,2.79
487,66188,Fresco,https://boardgamegeek.com/boardgame/66188,2,4,60,na,2.63
488,204305,Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,https://boardgamegeek.com/boardgame/204305,1,8,60,120,2.24
489,100901,Flash Point: Fire Rescue,https://boardgamegeek.com/boardgame/100901,2,6,45,na,2.2
490,328565,Caper: Europe,https://boardgamegeek.com/boardgame/328565,2,na,25,35,2.11
491,55670,Macao,https://boardgamegeek.com/boardgame/55670,2,4,50,100,3.13
492,40765,Clash of Cultures,https://boardgamegeek.com/boardgame/40765,2,4,180,240,3.6
493,161614,Stockpile,https://boardgamegeek.com/boardgame/161614,2,5,45,na,2.12
494,62222,Commands & Colors: Napoleonics,https://boardgamegeek.com/boardgame/62222,2,na,90,na,2.75
495,27162,Kingsburg,https://boardgamegeek.com/boardgame/27162,2,5,90,na,2.42
496,355093,Woodcraft,https://boardgamegeek.com/boardgame/355093,1,4,60,120,3.82
497,154809,Nippon,https://boardgamegeek.com/boardgame/154809,2,4,60,120,3.77
498,356033,Libertalia: Winds of Galecrest,https://boardgamegeek.com/boardgame/356033,1,6,45,60,2.16
499,124708,Mice and Mystics,https://boardgamegeek.com/boardgame/124708,1,4,60,90,2.73
500,316412,The LOOP,https://boardgamegeek.com/boardgame/316412,1,4,60,na,2.81
501,150,PitchCar,https://boardgamegeek.com/boardgame/150,2,8,30,na,1.12
502,215341,Thunderstone Quest,https://boardgamegeek.com/boardgame/215341,2,4,60,90,2.86
503,264241,Mandala,https://boardgamegeek.com/boardgame/264241,2,na,20,na,1.78
504,156858,Black Orchestra,https://boardgamegeek.com/boardgame/156858,1,5,90,na,2.42
505,290484,Unsettled,https://boardgamegeek.com/boardgame/290484,2,4,60,90,3.25
506,18833,Lord of the Rings: The Confrontation,https://boardgamegeek.com/boardgame/18833,2,na,30,na,2.19
507,192153,Reign of Cthulhu,https://boardgamegeek.com/boardgame/192153,2,4,40,na,2.16
508,121,Dune,https://boardgamegeek.com/boardgame/121,2,6,60,180,3.45
509,36932,Claustrophobia,https://boardgamegeek.com/boardgame/36932,2,na,45,na,2.48
510,334590,For Northwood! A Solo Trick-Taking Game,https://boardgamegeek.com/boardgame/334590,1,na,15,30,1.82
511,11170,Heroscape Master Set: Rise of the Valkyrie,https://boardgamegeek.com/boardgame/11170,2,4,90,na,2.3
512,63628,The Manhattan Project,https://boardgamegeek.com/boardgame/63628,2,5,120,na,2.96
513,354934,Legacy of Yu,https://boardgamegeek.com/boardgame/354934,1,na,60,na,2.9
